GeneID	Product
OMCOBO_04342	Cytochrome c oxidase assembly protein
OMCOBO_04343	Trehalose-6-phosphate synthase
OMCOBO_04344	glucosyl-3-phosphoglycerate synthase
OMCOBO_04345	threonine synthase
OMCOBO_04346	Sulfur carrier protein CysO
OMCOBO_04347	Cold shock protein
OMCOBO_04348	chaperonin GroEL
OMCOBO_04349	DUF676 domain-containing protein
OMCOBO_04350	hypothetical protein
OMCOBO_04351	DUF998 domain-containing protein
OMCOBO_04352	PTS transporter subunit EIIC
OMCOBO_04353	N-acetylmuramic acid 6-phosphate etherase
OMCOBO_04354	SIS domain-containing protein
OMCOBO_04355	hypothetical protein
OMCOBO_04356	DUF4031 domain-containing protein
OMCOBO_04357	Cmx/CmrA family chloramphenicol efflux MFS transporter
OMCOBO_04358	Metal-dependent phosphohydrolase
OMCOBO_04359	ABC transporter substrate-binding protein
OMCOBO_04360	DUF4131 domain-containing protein
OMCOBO_04361	hypothetical protein
OMCOBO_04362	Copper homeostasis cutC-like protein
OMCOBO_04363	VCBS repeat-containing protein
OMCOBO_04364	AAA family ATPase
OMCOBO_04365	Integral membrane protein
OMCOBO_04366	Transferase
OMCOBO_04367	DNA repair helicase XPB
OMCOBO_04368	helicase C-terminal domain-containing protein
OMCOBO_04369	B3/B4 tRNA-binding domain-containing protein
OMCOBO_04370	ABC transporter substrate-binding protein
OMCOBO_04371	Ferric enterobactin transport ATP-binding protein
OMCOBO_04372	Iron ABC transporter
OMCOBO_04373	Iron ABC transporter permease
OMCOBO_04374	Hydrolase
OMCOBO_04375	Integral membrane protein
OMCOBO_04376	CSD domain-containing protein
OMCOBO_04377	1,4-dihydroxy-6-naphtoate synthase
OMCOBO_04378	futalosine hydrolase
OMCOBO_04379	DUF2771 domain-containing protein
OMCOBO_04380	MFS transporter
OMCOBO_04381	DUF3027 domain-containing protein
OMCOBO_04382	Molecular chaperone Hsp90
OMCOBO_04383	histidine kinase
OMCOBO_04384	Dynein regulation protein LC7
OMCOBO_04385	DUF742 domain-containing protein
OMCOBO_04386	ATP-binding protein
OMCOBO_04387	Cytochrome
OMCOBO_04388	Cytochrome P450
OMCOBO_04389	Magnesium-transporting ATPase
OMCOBO_04390	DUF2530 domain-containing protein
OMCOBO_04391	MFS transporter
OMCOBO_04392	Ribbon-helix-helix protein CopG domain-containing protein
OMCOBO_04393	MarR family transcriptional regulator
OMCOBO_04394	Major facilitator superfamily permease
OMCOBO_04395	RNA 2',3'-cyclic phosphodiesterase
OMCOBO_04396	Oxidoreductase
OMCOBO_04397	GDSL-like Lipase/Acylhydrolase
OMCOBO_04398	WD40 repeat domain-containing protein
OMCOBO_04399	PPOX class F420-dependent oxidoreductase
OMCOBO_04400	DUF6333 domain-containing protein
OMCOBO_04401	phosphoserine transaminase
OMCOBO_04402	Transcriptional regulator
OMCOBO_04403	Oxidoreductase
OMCOBO_04404	FAD-binding protein
OMCOBO_04405	VCBS repeat-containing protein
OMCOBO_04406	LysR family transcriptional regulator
OMCOBO_04407	Membrane protein
OMCOBO_04408	Wyosine base formation domain protein
OMCOBO_04409	Exopolyphosphatase
OMCOBO_04410	Acetyl-CoA carboxylase, carboxyltransferase component
OMCOBO_04411	Acety-l/propionyl-CoA carboxylase subunit alpha
OMCOBO_04412	Acyl-CoA dehydrogenase
OMCOBO_04413	4-coumarate:CoA ligase
OMCOBO_04414	enoyl-CoA hydratase family protein
OMCOBO_04415	TetR family transcriptional regulator
OMCOBO_04416	citrate synthase (unknown stereospecificity)
OMCOBO_04417	pyridoxamine 5'-phosphate oxidase
OMCOBO_04419	Diguanylate cyclase
OMCOBO_04420	UPF0309 protein GTY73_11120
OMCOBO_04421	Iron dependent regulatory protein
OMCOBO_04422	Hydrolase
OMCOBO_04423	Lipoprotein
OMCOBO_04424	TPM domain-containing protein
OMCOBO_04425	TPM domain-containing protein
OMCOBO_04426	Transporter
OMCOBO_04427	ABC transporter ATP-binding protein
OMCOBO_04428	DNA primase/polymerase bifunctional N-terminal domain-containing protein
OMCOBO_04429	Transcriptional regulator
OMCOBO_04430	hypothetical protein
OMCOBO_04431	Lipoprotein
OMCOBO_04432	HEAT repeat domain-containing protein
OMCOBO_04433	formyltetrahydrofolate deformylase
OMCOBO_04434	Putative zinc-finger domain-containing protein
OMCOBO_04435	RNA polymerase ECF-subfamily sigma factor
OMCOBO_04436	Anti-sigma factor antagonist
OMCOBO_04437	histidine kinase
OMCOBO_04438	LuxR family two component transcriptional regulator
OMCOBO_04439	hypothetical protein
OMCOBO_04440	Transcriptional regulator
OMCOBO_04441	Integral membrane protein
OMCOBO_04442	hypothetical protein
OMCOBO_04443	non-specific serine/threonine protein kinase
OMCOBO_04444	succinic semialdehyde dehydrogenase
OMCOBO_04445	Cholesterol oxidase
OMCOBO_04446	Cell wall protein
OMCOBO_04447	chorismate mutase
OMCOBO_04448	glutamine-hydrolyzing GMP synthase
OMCOBO_04449	2-hydroxy-3-oxopropionate reductase
OMCOBO_04450	Class II aldolase/adducin family protein
OMCOBO_04451	hypothetical protein
OMCOBO_04452	DUF6087 domain-containing protein
OMCOBO_04453	LytR family transcriptional regulator
OMCOBO_04454	hypothetical protein
OMCOBO_04455	Transcriptional regulator
OMCOBO_04456	DUF6879 domain-containing protein
OMCOBO_04457	DUF397 domain-containing protein
OMCOBO_04458	NUDIX hydrolase
OMCOBO_04459	Integrase
OMCOBO_04460	Rieske domain-containing protein
OMCOBO_04461	hypothetical protein
OMCOBO_04462	Transcriptional regulator
OMCOBO_04463	DUF397 domain-containing protein
OMCOBO_04464	EF-hand domain-containing protein
OMCOBO_04465	hypothetical protein
OMCOBO_04466	hypothetical protein
OMCOBO_04467	RNA polymerase sigma factor SigA
OMCOBO_04468	hypothetical protein
OMCOBO_04469	ScbR family autoregulator-binding transcription factor
OMCOBO_04470	DNA polymerase I
OMCOBO_04471	Phage protein
OMCOBO_04472	VRR-NUC domain-containing protein
OMCOBO_04473	Hydrophobic protein
OMCOBO_04474	50S ribosomal protein L19
OMCOBO_04475	Recombination directionality factor-like
OMCOBO_04476	PD-(D/E)XK endonuclease-like domain-containing protein
OMCOBO_04477	Holin
OMCOBO_04478	Phosphomevalonate kinase
OMCOBO_04479	DUF3618 domain-containing protein
OMCOBO_04480	LysM domain-containing protein
OMCOBO_04481	hypothetical protein
OMCOBO_04482	Phage tail protein
OMCOBO_04483	Minor tail protein
OMCOBO_04484	Siphovirus-type tail component C-terminal domain-containing protein
OMCOBO_04485	Phage tail protein
OMCOBO_04486	hypothetical protein
OMCOBO_04487	Tail assembly chaperone
OMCOBO_04488	Phage tail protein
OMCOBO_04489	DUF3168 domain-containing protein
OMCOBO_04490	HK97 gp10 family phage protein
OMCOBO_04491	Head-to-tail stopper
OMCOBO_04492	Head-to-tail adaptor
OMCOBO_04493	P22 coat protein-protein 5 domain protein
OMCOBO_04494	Scaffolding protein
OMCOBO_04495	Capsid maturation protease
OMCOBO_04496	Chromosome partitioning protein ParA
OMCOBO_04497	Terminase
OMCOBO_04498	Terminase small subunit
OMCOBO_04499	hypothetical protein
OMCOBO_04500	hypothetical protein
OMCOBO_04501	recombinase family protein
OMCOBO_04503	Integrase
OMCOBO_04504	Class II aldolase/adducin family protein
OMCOBO_04505	DUF4239 domain-containing protein
OMCOBO_04506	hypothetical protein
OMCOBO_04507	Integral membrane protein
OMCOBO_04508	Membrane protein
OMCOBO_04509	DUF3180 domain-containing protein
OMCOBO_04510	Membrane protein
OMCOBO_04511	non-specific serine/threonine protein kinase
OMCOBO_04512	Histidine kinase
OMCOBO_04513	DNA-binding response regulator
OMCOBO_04514	Esterase
OMCOBO_04515	NlpC/P60 family
OMCOBO_04516	Integral membrane protein
OMCOBO_04517	NLP/P60 family secreted protein
OMCOBO_04518	DNA helicase PcrA
OMCOBO_04519	Peptidase
OMCOBO_04520	Lipase
OMCOBO_04521	Isobutiryl CoA mutase
OMCOBO_04522	DUF5691 domain-containing protein
OMCOBO_04523	SWIM-type domain-containing protein
OMCOBO_04524	ATPase
OMCOBO_04525	DUF5682 domain-containing protein
OMCOBO_04526	VWFA domain-containing protein
OMCOBO_04527	Syd protein
OMCOBO_04528	ATP-binding protein
OMCOBO_04529	Lipoprotein
OMCOBO_04530	Peptidoglycan-binding protein
OMCOBO_04531	DUF4237 domain-containing protein
OMCOBO_04532	Baseplate assembly protein
OMCOBO_04533	putative baseplate assembly protein
OMCOBO_04534	putative baseplate assembly protein
OMCOBO_04535	IraD/Gp25-like domain-containing protein
OMCOBO_04536	PAAR motif-containing protein
OMCOBO_04537	Baseplate assembly protein
OMCOBO_04538	Phage late control D family protein
OMCOBO_04539	LysM domain-containing protein
OMCOBO_04540	Contractile injection system tube protein N-terminal domain-containing protein
OMCOBO_04541	HEAT repeat domain-containing protein
OMCOBO_04542	eCIS core domain-containing protein
OMCOBO_04543	hypothetical protein
OMCOBO_04544	ATPase AAA
OMCOBO_04545	Pvc16 N-terminal domain-containing protein
OMCOBO_04546	Syndecan 1
OMCOBO_04547	Phage baseplate protein
OMCOBO_04548	Phage tail protein
OMCOBO_04549	Phage tail protein
OMCOBO_04550	ADP-forming succinate--CoA ligase subunit beta
OMCOBO_04551	succinate--CoA ligase subunit alpha
OMCOBO_04552	RNA polymerase subunit sigma-70
OMCOBO_04553	Integral membrane protein
OMCOBO_04554	Integral membrane protein
OMCOBO_04555	phosphoribosylglycinamide formyltransferase
OMCOBO_04556	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
OMCOBO_04557	Integral membrane protein
OMCOBO_04558	Transporter
OMCOBO_04559	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
OMCOBO_04560	DUF3017 domain-containing protein
OMCOBO_04561	malate dehydrogenase
OMCOBO_04562	Membrane protein
OMCOBO_04563	DUF3618 domain-containing protein
OMCOBO_04564	Serine/arginine repetitive matrix protein 2
OMCOBO_04565	DUF5988 domain-containing protein
OMCOBO_04566	Lipoprotein
OMCOBO_04567	Betaine aldehyde dehydrogenase
OMCOBO_04568	GMC family oxidoreductase
OMCOBO_04569	Choline ABC transporter C ATP-binding protein
OMCOBO_04570	Integrase
OMCOBO_04571	choline ABC transporter permease subunit
OMCOBO_04572	Glycine/betaine ABC transporter substrate-binding protein
OMCOBO_04573	Biotin-protein ligase N-terminal domain-containing protein
OMCOBO_04574	Amino acid adenylation protein
OMCOBO_04575	hypothetical protein
OMCOBO_04576	trans-2-enoyl-CoA reductase (NAD(+))
OMCOBO_04577	Peptidase
OMCOBO_04578	DUF397 domain-containing protein
OMCOBO_04579	Transcriptional regulator
OMCOBO_04580	ATPase
OMCOBO_04581	hypothetical protein
OMCOBO_04582	IclR-ED domain-containing protein
OMCOBO_04583	Integral membrane protein
OMCOBO_04584	D-alanyl-D-alanine carboxypeptidase
OMCOBO_04585	Membrane protein
OMCOBO_04586	Phosphoesterase
OMCOBO_04587	tryptophan--tRNA ligase
OMCOBO_04588	Serine hydroxymethyltransferase
OMCOBO_04589	ornithine--oxo-acid transaminase
OMCOBO_04590	Integral membrane protein
OMCOBO_04591	GntR family transcriptional regulator
OMCOBO_04592	Alkyl hydroperoxide reductase AhpD
OMCOBO_04593	Alkyl hydroperoxide reductase AhpD
OMCOBO_04594	Carboxyvinyl-carboxyphosphonate phosphorylmutase
OMCOBO_04595	Serine hydrolase
OMCOBO_04596	ESX-1 secretion-associated protein
OMCOBO_04597	PPE family domain-containing protein
OMCOBO_04598	Elongation factor G-binding protein C-terminal treble-clef zinc-finger domain-containing protein
OMCOBO_04599	Alpha/beta hydrolase
OMCOBO_04600	MerR family transcriptional regulator
OMCOBO_04601	Fumarate reductase iron-sulfur subunit
OMCOBO_04602	succinate dehydrogenase flavoprotein subunit
OMCOBO_04603	Succinate dehydrogenase hydrophobic membrane anchor subunit
OMCOBO_04604	succinate dehydrogenase, cytochrome b556 subunit
OMCOBO_04605	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
OMCOBO_04606	Lacto-N-biosidase
OMCOBO_04607	DNA-directed RNA polymerase sigma-70 factor
OMCOBO_04608	Extensin
OMCOBO_04609	Peptidoglycan binding-like domain-containing protein
OMCOBO_04610	methylmalonyl-CoA mutase
OMCOBO_04611	hypothetical protein
OMCOBO_04612	FadR family transcriptional regulator
OMCOBO_04613	Gluconokinase
OMCOBO_04614	Gluconate transporter
OMCOBO_04615	Divalent cation tolerance protein
OMCOBO_04616	NUDIX hydrolase
OMCOBO_04617	HTH gntR-type domain-containing protein
OMCOBO_04618	TlmR2
OMCOBO_04619	hypothetical protein
OMCOBO_04620	FAD-dependent monooxygenase
OMCOBO_04621	TetR family transcriptional regulator
OMCOBO_04622	Acyltransferase
OMCOBO_04623	Capsule polysaccharide biosynthesis protein
OMCOBO_04624	Glycosyl transferase
OMCOBO_04625	DUF6716 domain-containing protein
OMCOBO_04626	N-acylneuraminate cytidylyltransferase
OMCOBO_04627	N-acetylneuraminate synthase
OMCOBO_04628	Glycosyltransferase
OMCOBO_04629	Peptidase
OMCOBO_04630	ABC transporter substrate-binding protein
OMCOBO_04631	Heme ABC transporter ATP-binding protein
OMCOBO_04632	Sugar ABC transporter permease
OMCOBO_04633	ABC transporter permease
OMCOBO_04634	cytidine deaminase
OMCOBO_04635	thymidine phosphorylase
OMCOBO_04636	Major facilitator superfamily (MFS) profile domain-containing protein
OMCOBO_04637	Transcriptional regulator
OMCOBO_04638	Alpha/beta hydrolase
OMCOBO_04639	adenosine deaminase
OMCOBO_04640	ATP-binding protein
OMCOBO_04641	PspC domain-containing protein
OMCOBO_04642	VanZ family protein
OMCOBO_04643	lipoprotein
OMCOBO_04644	histidine kinase
OMCOBO_04645	two-component system response regulator AfsQ1
OMCOBO_04646	RNA polymerase C sigma-24 subunit C ECF subfamily
OMCOBO_04647	ATP-binding protein
OMCOBO_04648	ATP-binding protein
OMCOBO_04649	Aldehyde dehydrogenase
OMCOBO_04650	Aldehyde dehydrogenase
OMCOBO_04651	deoxyribose-phosphate aldolase
OMCOBO_04652	Membrane protein
OMCOBO_04653	hypothetical protein
OMCOBO_04654	Secreted protein
OMCOBO_04655	recombinase family protein
OMCOBO_04656	Transcriptional regulator
OMCOBO_04657	DUF551 domain-containing protein
OMCOBO_04658	Phosphomannomutase
OMCOBO_04659	purine-nucleoside phosphorylase
OMCOBO_04660	AIG2 family protein
OMCOBO_04661	NAD(P)H-quinone dehydrogenase
OMCOBO_04662	DeoR family transcriptional regulator
OMCOBO_04663	Transcriptional regulator C TetR family
OMCOBO_04664	Putative membrane protein
OMCOBO_04665	biotin carboxylase
OMCOBO_04666	Integral membrane protein
OMCOBO_04667	Glutamine amidotransferase
OMCOBO_04668	Nucleoside triphosphate pyrophosphatase
OMCOBO_04669	VanZ-like domain-containing protein
OMCOBO_04670	Protein tyrosine phosphatase
OMCOBO_04671	Peptidoglycan glycosyltransferase
OMCOBO_04672	morphogenic membrane protein MmpB
OMCOBO_04673	Acyl-CoA carboxylase epsilon subunit
OMCOBO_04674	Methylmalonyl-CoA carboxyltransferase
OMCOBO_04675	biotin--[biotin carboxyl-carrier protein] ligase
OMCOBO_04676	Adenylate/guanylate cyclase domain-containing protein
OMCOBO_04677	Enoyl-CoA hydratase
OMCOBO_04678	Diguanylate cyclase
OMCOBO_04679	histidine ammonia-lyase
OMCOBO_04680	LPXTG cell wall anchor domain-containing protein
OMCOBO_04681	DUF5709 domain-containing protein
OMCOBO_04682	L,D-TPase catalytic domain-containing protein
OMCOBO_04683	DUF2786 domain-containing protein
OMCOBO_04684	Oxidoreductase
OMCOBO_04685	VanZ-like domain-containing protein
OMCOBO_04686	Peptide methionine sulfoxide reductase MsrA
OMCOBO_04687	DUF4034 domain-containing protein
OMCOBO_04688	cystathionine gamma-synthase
OMCOBO_04689	ABC transporter permease
OMCOBO_04690	DNA-directed RNA polymerase sigma-70 factor
OMCOBO_04691	MarR family transcriptional regulator
OMCOBO_04692	threonine ammonia-lyase
OMCOBO_04693	Daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein
OMCOBO_04694	Transport permease protein
OMCOBO_04695	transcription elongation factor GreA
OMCOBO_04696	DUF4307 domain-containing protein
OMCOBO_04697	mycothiol conjugate amidase Mca
OMCOBO_04698	Integral membrane protein
OMCOBO_04699	AAA+ ATPase domain-containing protein
OMCOBO_04700	DUF255 domain-containing protein
OMCOBO_04701	NADP-dependent oxidoreductase
OMCOBO_04702	Amidase
OMCOBO_04703	MerR family transcriptional regulator
OMCOBO_04704	TetR family transcriptional regulator
OMCOBO_04705	Histidine kinase
OMCOBO_04706	Hemolysin III family protein
OMCOBO_04707	phosphoenolpyruvate carboxykinase (GTP)
OMCOBO_04708	DUF222 domain-containing protein
OMCOBO_04709	alanine transaminase
OMCOBO_04710	N-acyl-D-amino-acid deacylase
OMCOBO_04711	Amino acid deaminase
OMCOBO_04712	Carbohydrate kinase
OMCOBO_04713	IclR family transcriptional regulator
OMCOBO_04714	Reactive intermediate/imine deaminase
OMCOBO_04715	Low-affinity gluconate or H symporter GntU
OMCOBO_04716	Serine protease
OMCOBO_04717	chitinase
OMCOBO_04718	IgA FC receptor
OMCOBO_04719	Flp pilus assembly protein CpaB
OMCOBO_04720	Septum formation initiator
OMCOBO_04721	TadE/TadG family type IV pilus assembly protein
OMCOBO_04722	Septum formation initiator
OMCOBO_04723	CpaF family protein
OMCOBO_04724	Type II secretion system protein GspF domain-containing protein
OMCOBO_04725	Membrane protein
OMCOBO_04726	Integral membrane protein
OMCOBO_04727	pilus assembly protein TadG-related protein
OMCOBO_04728	Putative Flp pilus-assembly TadG-like N-terminal domain-containing protein
OMCOBO_04729	OmpA-like domain-containing protein
OMCOBO_04730	TetR family transcriptional regulator
OMCOBO_04731	Cmx/CmrA family chloramphenicol efflux MFS transporter
OMCOBO_04732	DUF192 domain-containing protein
OMCOBO_04733	Prepilin peptidase
OMCOBO_04734	L-glyceraldehyde 3-phosphate reductase
OMCOBO_04735	isoprenyl transferase
OMCOBO_04736	Ribonuclease
OMCOBO_04737	Transglycosylase SLT domain-containing protein
OMCOBO_04738	AI-2E family transporter
OMCOBO_04739	Alkyl hydroperoxide reductase AhpD
OMCOBO_04740	Thioredoxin domain-containing protein
OMCOBO_04741	putative hydrogen peroxide-inducible genes activator
OMCOBO_04742	Putative restriction endonuclease domain-containing protein
OMCOBO_04743	Membrane protein
OMCOBO_04744	ABC transporter ATP-binding protein
OMCOBO_04745	DNA-binding transcriptional regulator, PadR family
OMCOBO_04746	Membrane protein
OMCOBO_04747	ABC transporter ATP-binding protein
OMCOBO_04748	Toxin-antitoxin system HicB family antitoxin
OMCOBO_04749	Band 7 domain-containing protein
OMCOBO_04750	peptidoglycan glycosyltransferase
OMCOBO_04751	Catalase
OMCOBO_04752	Serine/threonine protein phosphatase
OMCOBO_04753	Putative methyltransferase
OMCOBO_04754	DUF402 domain-containing protein
OMCOBO_04755	Fumarate hydratase class II
OMCOBO_04756	hypothetical protein
OMCOBO_04757	Fumarate hydratase class I
OMCOBO_04758	Cell wall-active antibiotics response LiaF-like C-terminal domain-containing protein
OMCOBO_04759	Transcriptional regulator WhiB
OMCOBO_04760	class II fructose-bisphosphatase
OMCOBO_04761	DUF4245 domain-containing protein
OMCOBO_04762	malonic semialdehyde reductase
OMCOBO_04763	exodeoxyribonuclease VII small subunit
OMCOBO_04764	exodeoxyribonuclease VII large subunit
OMCOBO_04765	Amino acid permease
OMCOBO_04766	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
OMCOBO_04767	polyphosphate--glucose phosphotransferase
OMCOBO_04768	Membrane protein
OMCOBO_04769	redox-regulated ATPase YchF
OMCOBO_04770	SWIM-type domain-containing protein
OMCOBO_04771	Secreted protein
OMCOBO_04772	GlcNAc-PI de-N-acetylase
OMCOBO_04773	HTH gntR-type domain-containing protein
OMCOBO_04774	Putative L-aspartate permease
OMCOBO_04775	SPOR domain-containing protein
OMCOBO_04776	8-oxo-dGTP diphosphatase
OMCOBO_04777	Histidine kinase/HSP90-like ATPase domain-containing protein
